date_dt,Day7_prediction,Day90_prediction,Day180_prediction,Day90,Day180,percentual_increase_7_to_90,absolute_error_90,percentual_error_90
2024-07-07,312.0,514.5884527500573,545.8579839724803,316.3,426.3,0.013782051282051318,198.28845275005727,0.3853340503277261
2024-07-08,431.0,714.6730696855433,758.1524401688391,1141.74,1300.74,1.649048723897912,427.0669303144567,0.59756964188166
2024-07-09,514.0,834.2751886741339,884.7285018620561,875.0,943.0,0.7023346303501945,40.724811325866085,0.048814602038672286
2024-07-10,459.0,745.900932539297,790.6175716327497,735.0,759.0,0.6013071895424836,10.900932539296946,0.014614450879135538
2024-07-11,163.0,264.7151317879349,280.70040659785093,265.16,285.16,0.6267484662576689,0.44486821206510285,0.0016805545231221982
2024-07-12,130.0,210.83305246271576,223.59098416478872,228.9,237.5,0.7607692307692309,18.06694753728425,0.08569314595717507
2024-07-13,91.59,149.83720608143346,158.88357110061017,56.88,95.58,-0.3789715034392401,92.95720608143347,0.6203880098439177
2024-07-14,193.0,317.47711643946417,336.94102528893706,550.92,580.92,1.8545077720207253,233.4428835605358,0.7353061731775183
2024-07-15,63.92,105.76128247386441,112.27576552971091,121.97,99.17,0.9081664580725907,16.208717526135587,0.15325757353728253
2024-07-16,90.0,149.25345372844137,158.3773292739911,-236.62,-248.87,-3.629111111111111,385.8734537284414,2.585356948794749
2024-07-17,159.0,264.06380884337466,279.9467090497253,370.7,409.4,1.3314465408805032,106.63619115662533,0.4038273613627793
2024-07-18,212.0,351.70483266471916,372.86916735590313,327.5,407.5,0.5448113207547169,24.204832664719163,0.06882143893596615
2024-07-19,247.0,410.4854462719868,435.0389577808709,395.8,370.0,0.6024291497975709,14.685446271986791,0.035775802541501665
2024-07-20,187.04,310.56645048190586,328.92524204112,622.04,666.04,2.325705731394354,311.4735495180941,1.0029207888836051
2024-07-21,330.0,545.9987516287696,577.7656473933621,727.5,779.1,1.2045454545454546,181.50124837123042,0.3324206288563734
2024-07-22,128.0,212.4158483440267,224.75292403811244,315.0,346.0,1.4609375,102.5841516559733,0.4829401970507821
2024-07-23,219.3,363.45988347207924,384.77892898127067,238.78,241.0,0.08882808937528494,124.67988347207924,0.3430361620133438
2024-07-24,154.12,250.82943231964393,265.2290311478744,302.12,368.12,0.9602906825849987,51.29056768035608,0.20448384866969702
2024-07-25,228.0,372.6056285553501,393.8246517471857,424.0,444.6,0.8596491228070176,51.39437144464989,0.13793235395802755
2024-07-26,174.0,285.0953507276517,301.3687173112547,329.0,-29.9,0.8908045977011494,43.90464927234831,0.15399987814704813
2024-07-27,233.0,382.71527743576746,404.63219850669526,332.0,357.0,0.4248927038626609,50.71527743576746,0.13251437929409338
2024-07-28,131.0,215.30076273140034,227.58472759074013,151.7,129.9,0.15801526717557243,63.60076273140035,0.2954042611114473
2024-07-29,217.54,358.11631960846313,378.8931247280221,486.54,538.54,1.2365541969293004,128.4236803915369,0.35860884679018673
2024-07-30,119.0,196.19747806335297,207.48369029105405,302.0,324.0,1.5378151260504203,105.80252193664703,0.5392654532617537
2024-07-31,134.0,221.4046760290944,234.13521472957075,-4.09999999999999,-37.1,-1.0305970149253731,225.50467602909438,1.0185181274105577
2024-08-01,300.0,496.8210966748035,525.358600770398,727.6,899.6,1.4253333333333333,230.7789033251965,0.4645110782730184
2024-08-02,234.0,388.784252684371,410.6763889418988,514.2,254.72,1.1974358974358976,125.41574731562906,0.32258443198172965
2024-08-03,110.0,182.36618910463508,192.64843239877453,209.6,211.9,0.9054545454545454,27.23381089536491,0.14933585567080718
2024-08-04,250.0,413.6178615324003,437.0615139682217,476.0,523.0,0.904,62.3821384675997,0.15082070739518358
2024-08-05,246.0,406.4175592641297,428.52297724922676,434.06,459.06,0.7644715447154472,27.64244073587031,0.06801487806265172
2024-08-06,176.7,292.17310931550264,307.8147180161571,305.4,250.5,0.7283531409168081,13.226890684497334,0.045270732530741896
2024-08-07,327.2,540.8571663737492,569.7141709725021,571.2,593.9,0.7457212713936432,30.34283362625081,0.05610138038789147
2024-08-08,310.0,513.4252363247545,541.108185815768,703.1,696.0,1.2680645161290323,189.67476367524557,0.36943015312802324
2024-08-09,221.74,368.806273008824,388.0499237404257,434.74,542.74,0.9605844682962027,65.933726991176,0.17877604535646952
2024-08-10,204.0,340.69202660508284,358.1851965391616,301.82,309.82,0.4795098039215686,38.87202660508285,0.11409725960549648
2024-08-11,232.0,388.4062961322997,408.1080160530416,392.9,419.5,0.6935344827586206,4.493703867700276,0.011569595839325998
2024-08-12,291.0,488.56429918027845,513.1908961822221,395.62,454.62,0.35951890034364264,92.94429918027845,0.1902396457052265
2024-08-13,202.0,340.4890887803402,357.5743408816039,465.1,480.1,1.3024752475247525,124.61091121965984,0.36597622457161944
2024-08-14,287.0,486.57385795901075,511.2752625219827,541.2,553.1,0.8857142857142859,54.62614204098929,0.11226690696069214
2024-08-15,299.0,505.5817113829193,531.2912890276086,488.02,427.92,0.6321739130434783,17.561711382919327,0.03473565397546268
2024-08-16,463.0,782.8403149374849,822.7248340258556,1153.4,1295.4,1.4911447084233262,370.5596850625152,0.47335283836539116
2024-08-17,336.0,568.6596882177232,598.0587636952051,565.3,565.3,0.6824404761904761,3.35968821772326,0.005908082263142474
2024-08-18,317.0,534.3781650466883,561.8147202520704,692.4,669.6,1.1842271293375393,158.02183495331167,0.2957116238825091
2024-08-19,277.0,465.8845228323731,489.8890991976759,527.9,531.38,0.9057761732851984,62.0154771676269,0.13311340928563167
2024-08-20,300.0,505.15208768511,530.884090549607,634.6,771.6,1.1153333333333335,129.44791231489,0.25625532482324853
2024-08-21,286.0,481.6764628105749,507.1333240122421,784.1,809.1,1.7416083916083918,302.42353718942513,0.6278561659932237
2024-08-22,252.0,424.9287022839679,447.4626601919755,470.1,486.1,0.8654761904761906,45.17129771603214,0.10630323975113698
2024-08-23,335.0,564.1575515724466,593.3996060995922,528.53,491.53,0.5777014925373134,35.62755157244658,0.06315177643752846
2024-08-24,188.0,318.3741621046363,334.9885415727642,335.56,328.26,0.7848936170212766,17.185837895363704,0.05398000196295903
2024-08-25,289.6,491.93800049354326,518.0549234669442,524.92,546.02,0.8125690607734803,32.9819995064567,0.06704503305979022
2024-08-26,266.0,450.4123499286955,474.19197678289424,375.6,392.2,0.41203007518797,74.81234992869548,0.16609746588995392
2024-08-27,289.8,490.4673560362617,516.1040744816648,464.8,524.8,0.6038647342995169,25.667356036261708,0.05233244520836988
2024-08-28,147.48,247.88870014138934,261.08526994861734,221.25,289.25,0.5002034174125306,26.638700141389336,0.10746234147097188
2024-08-29,373.0,626.2881791341252,659.5396726547791,408.54,408.54,0.09528150134048263,217.74817913412522,0.3476804870166526
2024-08-30,305.0,513.7158702227872,541.8328963304625,384.99,409.99,0.26226229508196724,128.7258702227872,0.25057795112882464
2024-08-31,462.0,776.4463121237591,819.1893200523548,1167.3,1236.3,1.5266233766233765,390.8536878762409,0.5033879120465731
2024-09-01,401.44,672.9033538939639,710.7322199263527,814.54,794.46,1.029045436428856,141.6366461060361,0.21048586737814834
2024-09-02,237.0,395.9519977913051,418.1095743166205,271.6,288.8,0.1459915611814347,124.35199779130505,0.31405826586294283
2024-09-03,295.0,491.75186755039385,519.4700902316503,460.3,493.3,0.5603389830508475,31.451867550393843,0.06395881668343784
2024-09-04,422.0,697.1443217463828,736.5702098291807,399.09,301.09,-0.05428909952606641,298.05432174638287,0.427536038735482
2024-09-05,351.0,579.5121238043238,612.2881405780215,450.89,464.89,0.28458689458689457,128.6221238043238,0.22194897832327995
2024-09-06,332.0,549.3225877222358,580.0593858552733,697.2,725.2,1.1,147.87741227776428,0.26919958432974234
2024-09-07,241.0,398.7463428699538,421.41802744221866,332.45,356.45,0.379460580912863,66.29634286995383,0.16626194585959014
