date_dt,cost_sum_amount,day7_prediction,day90_prediction,day180_prediction,recycle_worths_90day,recycle_worths_180day,percentual_increase_14_to_90,day7_data,error_90,absolute_error_90,percentual_error_90
2023-11-22,19704.29,0.2766,13290.186198641559,252708104.10660982,13481.4727,19100.910099999997,0.9640657623258106,5450.206614000001,252694622.63390982,191.28650135844146,0.014393064062412728
2023-11-23,16064.45,0.258,10090.129028201582,156419140.20274466,8532.4406,9600.4314,0.657131228635458,4144.6281,156410607.76214465,1557.6884282015817,0.15437745383115453
2023-11-24,19213.07,0.2196,10258.69874216565,190202558.64566568,12757.941299999999,13431.161,1.2068289648827857,4219.190172,190189800.70436567,2499.242557834348,0.24362179070157083
2023-11-25,21357.18,0.2847,14811.462946295927,305259492.4001144,16064.862799999999,20433.0756,1.086981371768657,6080.389146,305243427.5373144,1253.3998537040716,0.08462363631794546
2023-11-26,17130.37,0.2504,10422.612103144991,172294189.63408455,9538.5458,10735.9172,0.7751785871146306,4289.444648,172284651.08828455,884.0663031449913,0.08482195196329209
2023-11-27,25097.15,0.2444,14983.740886625721,362887470.85203147,11762.7984,13963.5129,0.5813120264409904,6133.743460000001,362875708.0536315,3220.9424866257214,0.2149625057585379
2023-11-28,20234.68,0.2385,11794.541982728106,230305725.37022132,12164.9726,14616.9367,0.9030536751201445,4825.97118,230293560.3976213,370.4306172718934,0.031406952284739074
2023-11-29,15302.7,0.3105,11606.957581198594,171401167.13558447,11225.394100000001,12429.1296,0.8681508111442394,4751.4883500000005,171389941.74148446,381.56348119859285,0.0328736861946204
2023-11-30,16817.54,0.3669,15054.99820600428,244326453.32087603,12055.629500000001,12765.6615,0.5649994587370786,6170.355426,244314397.69137603,2999.3687060042794,0.19922743695898032
2023-12-01,17221.1,0.2915,12263.25287576959,203795169.45545363,9644.9526,12512.419600000001,0.634963187465987,5019.950649999999,203785524.50285363,2618.3002757695904,0.2135078108796869
2023-12-02,21322.65,0.2646,13770.574135726534,283348252.9543192,13825.907299999999,15951.161100000001,0.9802889459461138,5641.973190000001,283334427.0470192,55.33316427346472,0.004018217666749836
2023-12-03,19145.41,0.2911,13607.167742419379,251396787.1795346,12085.714199999999,14101.998599999999,0.807919656220869,5573.228851000001,251384701.46533462,1521.45354241938,0.11181265427311202
2023-12-04,17311.2,0.3561,15049.91937272014,251413538.49645674,12446.0027,14247.0549,0.6742523491621172,6164.518320000001,251401092.49375674,2603.916672720141,0.17301864602943093
2023-12-05,20625.05,0.2407,12079.114911588294,240412716.79200026,10699.9834,11635.3986,0.6784533069565817,4964.449535,240402016.80860028,1379.1315115882953,0.11417488132886319
2023-12-06,18284.45,0.2807,12483.615212731936,220267076.84026116,11448.490899999999,15210.019100000001,0.735125727642076,5132.445115,220255628.34936115,1035.1243127319376,0.08291863335199749
2023-12-07,19067.25,0.2318,10787.411404383072,198487250.6467153,9945.2888,11808.1648,0.7444562457122177,4419.78855,198477305.3579153,842.122604383072,0.0780653089805128
2023-12-08,18388.63,0.2452,10979.720127522623,194835440.54606652,11865.1252,13337.0529,1.0843823193612796,4508.892076,194823575.42086652,885.405072477377,0.08064004020083823
2023-12-09,17418.51,0.2471,10461.136896808424,175839808.03073156,12860.549599999998,14451.7991,1.193957702917317,4304.113820999999,175826947.48113155,2399.412703191574,0.2293644301628065
2023-12-10,19775.27,0.2892,13867.545446300795,264636249.4975433,12226.0782,14717.7174,0.7581618034040244,5719.008084,264624023.4193433,1641.4672463007955,0.11836754043150882
2023-12-11,17052.72,0.3652,15120.722213925928,248824711.6379439,26721.0506,31403.4208,1.6437440053705468,6227.653344000001,248797990.5873439,11600.32838607407,0.7671808410970188
2023-12-12,16412.98,0.2589,10278.482623658634,162796011.19182068,11529.6924,14896.547199999999,1.1426576003876734,4249.320522,162784481.49942067,1251.2097763413658,0.12173098132805878
2023-12-13,14589.38,0.2095,7382.867623664861,103941560.10754661,6514.1095000000005,7460.1029,0.7201273834051694,3056.47511,103935045.9980466,868.7581236648602,0.11767217942255452
2023-12-14,18448.57,0.2387,10616.670136809777,189007198.80934018,9414.9329,10297.7523,0.6206804813319344,4403.673659,188997783.87644017,1201.7372368097767,0.11319342329787116
2023-12-15,19289.16,0.2742,12748.703581314114,237304870.76150203,15240.8833,17516.2321,1.3323552037215622,5289.087672,237289629.87820202,2492.1797186858857,0.19548495286522272
2023-12-16,12810.69,0.3234,9963.418246264799,123170923.30597852,9828.5796,10556.865600000001,0.9154167691747869,4142.977146,123161094.72637852,134.83864626479954,0.01353337207492513
2023-12-17,15237.13,0.2753,10094.818427451859,148432498.58078775,10005.026699999999,11923.781599999998,0.8445345104203658,4194.781889,148422493.55408776,89.79172745186042,0.008894833334265896
2023-12-18,18928.9,0.2644,12043.061676621923,219983243.31463742,10016.8457,11500.1795,0.6362957150934783,5004.801160000001,219973226.46893743,2026.215976621923,0.1682475794801606
2023-12-19,17571.36,0.2731,11511.528732539025,195193652.9669444,11729.280499999999,14642.3964,0.8504391686497003,4798.738416,195181923.6864444,217.7517674609735,0.01891597306667586
2023-12-20,17645.19,0.2563,10831.823723853773,184440052.0860206,11005.3041,13088.3877,0.8086059523989708,4522.462196999999,184429046.78192058,173.48037614622626,0.01601580496220492
2023-12-21,17081.36,0.2552,10455.003637894271,172335182.10727534,12592.2077,14448.3789,1.2648585951701645,4359.163072,172322589.89957532,2137.2040621057295,0.20441925571019515
2023-12-22,13315.23,0.3053,9757.11268749468,125371062.58496293,8984.6992,9823.610400000001,0.6811741226662379,4065.1397190000002,125362077.88576293,772.4134874946812,0.07916414540181074
2023-12-23,13368.77,0.257,8261.814440669054,106584536.6435838,7641.113900000001,8283.9591,0.8539047988341902,3435.7738900000004,106576895.5296838,620.7005406690523,0.07512884065921809
2023-12-24,12516.52,0.3063,9212.520617365095,111272894.10814437,8625.753,9959.7115,0.8214717761349198,3833.810076,111264268.35514437,586.7676173650943,0.06369240751104205
2023-12-25,11793.01,0.2933,8338.98259256646,94899745.42532352,10727.616399999999,13814.239000000001,1.3073592421817557,3458.889833,94889017.80892351,2388.633807433538,0.2864418747633332
2023-12-26,11533.43,0.244,6763.268005464288,75273549.37833281,5406.8015,5939.16,0.574108622082384,2814.15692,75268142.57683282,1356.4665054642883,0.20056376656497274
2023-12-27,13942.56,0.2481,8288.009385202608,111511605.7490692,8622.5991,9883.9167,0.9680076726425015,3459.1491359999995,111502983.1499692,334.58971479739193,0.04037033493166255
2023-12-28,13063.04,0.3289,10264.493863862548,129392501.63607234,9545.6725,11486.5168,0.8315567876530804,4296.433856000001,129382955.96357234,718.8213638625475,0.07002988879882809
2023-12-29,12978.7,0.271,8405.040408553661,105268470.52222806,8912.6021,9756.979000000001,0.922911745003917,3517.2277000000004,105259557.92012806,507.56169144633895,0.06038777528419761
2023-12-30,15936.82,0.3014,11469.481770316315,176389519.14047402,11474.5471,12888.6423,0.9494596360301001,4803.357548,176378044.593374,5.0653296836844675,0.00044163544483708363
2023-12-31,16895.05,0.2747,11066.811229962594,180430227.55330223,12171.8115,13011.791700000002,1.0173328067281708,4641.070235,180418055.74180222,1105.0002700374062,0.09984811768052007
2024-01-01,15282.8,0.2856,10426.902268242564,153774932.81561902,9720.0191,10763.4124,0.8263424389101869,4364.76768,153765212.796519,706.8831682425644,0.06779416839798463
2024-01-02,16032.03,0.285,10911.017942650975,168803365.14256957,9381.279,10242.890599999999,0.6001350548189012,4569.128549999999,168793983.86356956,1529.7389426509744,0.14020130391970598
2024-01-03,15040.75,0.2501,8960.383068050245,130053900.77369954,7912.6275000000005,8749.9806,0.7199618743037124,3761.691575,130045988.14619954,1047.7555680502446,0.11693200615341921
2024-01-04,14739.26,0.3091,10810.325830529842,153759435.99236396,9620.358400000001,11049.284300000001,0.6842592369861596,4555.905266,153749815.63396397,1189.9674305298413,0.11007692544929683
2024-01-05,13065.58,0.2795,8656.867885874943,109148254.91539837,9676.185,10566.9869,0.7739961158734652,3651.8296100000002,109138578.73039837,1019.3171141250568,0.11774664088246453
2024-01-06,17199.63,0.3173,12939.407692501727,214763668.86462706,16043.3909,18388.8004,1.2423166257583949,5457.442599000001,214747625.47372708,3103.9832074982733,0.23988603506920986
2024-01-07,16447.62,0.3057,11873.843153018262,188461084.0162306,11214.743999999999,12604.2633,0.7992326286180681,5028.037434,188449869.27223063,659.0991530182637,0.05550849413491911
2024-01-08,16137.88,0.2993,11363.42550893911,176963241.34837133,13862.298999999999,16386.1778,1.1561037386113298,4830.067484,176949379.04937133,2498.873491060889,0.21990494759657944
2024-01-09,17012.24,0.246,9848.554340423669,161681861.13909766,9639.0625,11202.5116,0.8807808661182653,4185.01104,161672222.07659766,209.4918404236687,0.021271329088758086
2024-01-10,13673.51,0.2898,9343.961727500233,123292987.726371,6394.140899999999,8365.3866,1.942296279577329,3962.5831980000003,123286593.585471,2949.8208275002335,0.3156927343589828
2024-01-11,14314.34,0.4873,16424.510994515902,226877323.4944154,12414.5698,13687.5681,0.4928786618928008,6975.377882000001,226864908.9246154,4009.9411945159027,0.24414371885134423
2024-01-12,13073.07,0.2748,8468.335007459747,106832386.56421278,8492.8768,8826.87,0.7991052980786618,3592.4796359999996,106823893.68741278,24.541792540252573,0.0028980658557595717
2024-01-13,12944.29,0.2709,8244.1637802185,102979827.14139196,8357.452099999999,9679.5596,0.8556677034855374,3506.608161,102971469.68929197,113.28831978149901,0.013741638667262924
2024-01-14,14367.95,0.2648,8950.536894938588,124099836.24934573,8752.121599999999,10238.323100000001,0.8105282450997519,3804.63316,124091084.12774573,198.4152949385898,0.022167976878659765
2024-01-15,12232.52,0.2961,8526.743309077527,100652933.53094654,10019.9076,11448.6355,0.9937074272633811,3622.049172,100642913.62334654,1493.1642909224738,0.1751154264645048
2024-01-16,11516.21,0.2543,6912.901981264336,76824065.84325819,6283.2555,6894.8894,0.5634845720232695,2928.572203,76817782.58775818,629.6464812643362,0.09108280183500836
2024-01-17,10569.25,0.2923,7289.7193943838465,74350226.37427327,5298.5373,6058.4396,0.416776245344505,3089.391775,74344927.83697326,1991.1820943838466,0.2731493472736269
2024-01-18,10587.73,0.3491,8724.955063776075,89144257.08068506,8050.8032,8797.0546,0.725119350278158,3696.176543,89136206.27748506,674.1518637760746,0.07726708720541058
2024-01-19,10031.97,0.2774,6556.395804776231,63471491.210883565,6785.022000000001,7973.5258,0.8204069343515632,2782.8684779999994,63464706.188883565,228.62619522377008,0.03487071281712729
2024-01-20,11908.74,0.2686,7499.385846349229,86182447.93671805,7473.5221,8831.837599999999,0.7004792818594723,3198.687564,86174974.41461805,25.863746349228677,0.0034487819241650823
2024-01-21,10251.65,0.238,5713.454197172856,56522301.075231455,5394.5315,6522.4864,0.7527965625437832,2439.8927,56516906.54373146,318.9226971728558,0.055819594621177825
2024-01-22,9545.63,0.4486,10052.507932062626,92599008.04633123,8063.9164,8728.812399999999,0.4837352302967157,4282.169618,92590944.12993123,1988.5915320626264,0.19782043898915846
2024-01-23,10087.37,0.2153,5088.285086618631,49530954.83250704,5348.9596,5546.751200000001,0.9955435880898313,2171.810761,49525605.872907035,260.67451338136925,0.051230327889233485
2024-01-24,9712.7,0.317,7207.881244588335,67557708.57856216,8849.3086,8995.3491,1.2198985023244155,3078.9259,67548859.26996216,1641.4273554116653,0.2277267479460828
2024-01-25,9369.79,0.3533,7753.590771863858,70106784.17356169,7783.516,9926.0334,0.8882109144358503,3310.3468070000004,70099000.65756169,29.925228136141413,0.0038595315405004016
2024-01-26,8775.02,0.2492,5118.0196712524485,43338849.60148649,5906.022800000001,6863.6627,1.0407880286302176,2186.734984,43332943.57868649,788.0031287475522,0.15396641266810865
2024-01-27,9080.83,0.3941,8345.970919286456,73135751.09437959,7025.181199999999,7766.198399999999,0.6398534090564254,3578.755103,73128725.91317959,1320.7897192864566,0.15825477132136692
2024-01-28,8270.27,0.3635,7002.711672212259,55887315.192199744,6638.419400000001,8119.5777,0.5152179164773718,3006.243145,55880676.772799745,364.29227221225847,0.05202160095464465
2024-01-29,8925.28,0.3573,7415.9674743788055,63872950.66343334,9201.320899999999,11128.9269,1.2736600785950754,3189.0025440000004,63863749.34253334,1785.3534256211933,0.24074450593120253
2024-01-30,7329.53,0.3459,5910.960138217522,41808200.07370404,6483.5769,7911.440100000001,0.8049950065691462,2535.2844269999996,41801716.49680404,572.6167617824776,0.09687373089867476
2024-01-31,7928.93,0.3249,6017.068555643004,46039103.34449318,6232.4082,6817.345,0.8026916078979099,2576.1093570000003,46032870.93629318,215.33964435699545,0.035788132105465685
2024-02-01,9010.06,0.3208,6740.652385304935,58608003.54566466,7074.5765,7726.0336,0.9144711644846205,2890.4272479999995,58600928.96916466,333.9241146950653,0.04953884217839832
2024-02-02,10549.39,0.2662,6545.842702619832,66637734.88438996,7734.5895,8851.5032,0.9833517058460746,2808.247618,66630000.29488996,1188.7467973801677,0.18160332464212703
2024-02-03,9314.25,0.2975,6444.344928869823,57923391.362345345,6065.4095,6757.4852,0.6383352838966377,2770.9893749999997,57917325.95284534,378.9354288698232,0.05880123318232735
2024-02-04,10585.84,0.3187,7828.3906346392305,79969637.54073672,7960.276099999999,9613.5674,0.8401885221621058,3373.707208,79961677.26463673,131.88546536076865,0.016847072599724268
2024-02-05,10133.16,0.3576,8396.145082470477,82101699.65125051,11189.8912,12561.0254,1.2451794284989672,3623.618016,82090509.7600505,2793.746117529523,0.3327415248412421
2024-02-06,9616.05,0.3314,7375.212197692988,68438194.92974876,7016.025900000001,7760.0398000000005,0.7592170119067161,3186.7589699999994,68431178.90384875,359.18629769298786,0.04870182552921576
2024-02-07,10241.5,0.3467,8214.945639537254,81188697.96546456,7891.5571,8751.8421,0.6909978239930744,3550.72805,81180806.40836456,323.3885395372545,0.03936587699142351
2024-02-08,10775.97,0.4359,10856.243545156824,112892025.33886793,13823.855800000001,17147.0943,1.142535289818273,4697.245323,112878201.48306793,2967.6122548431777,0.273355350080285
2024-02-09,11908.34,0.3378,9274.848135096021,106582363.46465123,9760.9967,13280.205300000001,0.857623351199333,4022.637252,106572602.46795122,486.1485649039787,0.0524157978462626
2024-02-10,11086.21,0.3702,9451.18837447824,101110634.00160855,9562.6304,10511.953099999999,0.9196951431180718,4104.114941999999,101101071.37120855,111.4420255217592,0.01179132412837041
2024-02-11,10926.15,0.3796,9555.17456578332,100747226.11156575,11916.5797,14470.4995,1.15324055069538,4147.56654,100735309.53186576,2361.4051342166804,0.24713364658692613
2024-02-12,12020.1,0.3472,9578.43010205959,111104008.60132465,8260.3478,9277.0612,0.5970014987982004,4173.378720000001,111095748.25352465,1318.0823020595908,0.13760942952187663
2024-02-13,13392.48,0.3563,10911.596430920763,141018670.17525646,13296.5813,14769.3561,0.9487419014451629,4771.740624,141005373.59395647,2384.984869079237,0.21857341262372756
2024-02-14,14328.47,0.4001,13048.817790993004,180425658.4548297,14148.893199999999,14749.814000000002,0.6712892592046869,5732.820847,180411509.56162968,1100.075409006995,0.084304603422873
2024-02-15,14139.4,0.3061,9808.451460722767,133831621.93331246,8729.1142,9611.8976,0.5579765759706756,4328.070339999999,133822892.81911246,1079.3372607227666,0.11004155600350315
